"Case Number","Date",,"Address","Charge","Charge Description",,
20150324321,"3/24/2015 10:09:00PM",,"3699 HIGH POINT RD/S HOLDEN RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150325242,"3/25/2015","4:15:00PM","360 GUILFORD COLLEGE RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150323268,"3/23/2015 12:00:00AM",,"875 W LEE ST/SILVER AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150323259,"3/23/2015 12:00:00AM",,"4300 CHIMNEY SPRINGS DR/SEDGELANE DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150323280,"3/23/2015 12:00:00AM",,"1241 W LEE ST","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",,
20150323237,"3/23/2015 12:00:00AM",,"513 GARRETT ST/SAVANNAH ST","20-158(B)(1)(3","FAIL YIELD AT STOP SIGN/FLASHING RED LIGHT",,
20150325261,"3/25/2015","5:43:00PM","399 W SMITH ST/N EUGENE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150119231,"1/19/2015 12:00:00AM",,"1498 SUMMIT AV/TEXTILE DR","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150325314,"3/25/2015","8:39:00PM","1500 LOVETT ST/W FLORIDA ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150326052,"3/26/2015","7:33:00AM","2799 PHILLIPS AV/LORD FOXLEY DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150326299,"3/26/2015","8:23:00PM","2999 RANDLEMAN RD/W VANDALIA RD","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",,
20150310015,"3/10/2015","1:36:00AM","3012 HIGH POINT RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150327201,"3/27/2015 12:49:00PM",,"1299 S EUGENE ST/W WHITTINGTON ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150327227,"3/27/2015","2:54:00PM","199 W WASHINGTON ST/S GREENE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150327313,"3/27/2015","8:57:00PM","499 MUIRS CHAPEL RD/TOWER RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150328118,"3/28/2015","2:15:00PM","2699 TEXTILE DR/SYKES AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150330070,"3/30/2015","8:39:00AM","1599 S HOLDEN RD/W MEADOWVIEW RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150327052,"3/27/2015 12:00:00AM",,"3195 N O HENRY BLVD/MCKNIGHT MILL RD","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150326326,"3/26/2015 12:00:00AM",,"2435 RANDLEMAN RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150330088,"3/30/2015","9:32:00AM","3049 HIGH POINT RD/W MEADOWVIEW RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150330155,"3/30/2015","1:24:00PM","3800 BATTLEGROUND AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150330215,"3/30/2015","4:42:00PM","1000 FOURTH ST/MAPLE ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150328170,"3/28/2015 12:00:00AM",,"3699 COTSWOLD AV/OLD BATTLEGROUND RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150331274,"3/31/2015","2:38:00PM","316 MONTROSE DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150319190,"3/19/2015 12:00:00AM",,"6399 W MARKET ST/STAGE COACH TR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150328089,"3/28/2015 12:00:00AM",,"2599 TEXTILE DR/WILLARD ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150331459,"3/31/2015","8:45:00PM","3799 WALKER AV/ASHLAND DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150401046,"4/1/2015","8:16:00AM","2299 E LEE ST/S ENGLISH ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150330109,"3/30/2015 12:00:00AM",,"1699 SUMMIT AV/PHILLIPS AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150401228,"4/1/2015","3:53:00PM","2799 AZALEA DR/PINECROFT RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150401231,"4/1/2015","4:56:00PM","4300 US 220 N/STRAWBERRY RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150402053,"4/2/2015","7:47:00AM","2199 MCKELVEY DR/GALWAY DR","20-158(B)(1)(3","FAIL YIELD AT STOP SIGN/FLASHING RED LIGHT",,
20150331471,"3/31/2015 11:45:00PM",,"4131 SPRING GARDEN ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150331445,"3/31/2015 12:00:00AM",,"3099 DAVID CALDWELL DR/BATTLEGROUND AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150330291,"3/30/2015 12:00:00AM",,"4605 W MARKET ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150330275,"3/30/2015 12:00:00AM",,"399 NORWALK ST/POMONA DR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150331040,"3/31/2015 12:00:00AM",,"4506 W MARKET ST/REVERE DR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150403035,"4/3/2015","2:14:00AM","2241 MARTIN LUTHER KING JR DR/ALAMANCE CHURCH","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150402313,"4/2/2015","9:52:00PM","889 W FLORIDA ST/FREEMAN MILL RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150401262,"4/1/2015 12:00:00AM",,"999 E LEE ST/BENNETT ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150403314,"4/3/2015 11:20:00PM",,"3049 HIGH POINT RD/W MEADOWVIEW RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150403298,"4/3/2015 10:26:00PM",,"2889 IMMANUEL RD/S HOLDEN RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150403279,"4/3/2015","9:16:00PM","2705 RANDLEMAN RD/CORLISS ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150404118,"4/4/2015","2:37:00PM","1099 HOMELAND AV/E WENDOVER AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150403234,"4/3/2015 12:00:00AM",,"499 W FRIENDLY AV/N EDGEWORTH ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150405031,"4/5/2015 12:00:00AM",,"100 PASTOR ANDERSON WAY","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150405076,"4/5/2015 11:15:00AM",,"1300 SPRY ST/YANCEYVILLE ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150330002,"3/30/2015 12:55:00AM",,"637 MARTIN LUTHER KING JR DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150405197,"4/5/2015 11:10:00PM",,"5799 W FRIENDLY AV/NEW GARDEN RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150405205,"4/5/2015 11:42:00PM",,"499 BENNETT ST/GORRELL ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150406021,"4/6/2015 12:00:00AM",,"599 S ELM ST/W LEWIS ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150313018,"3/13/2015 12:00:00AM",,"799 BENJAMIN PKWY/GREEN VALLEY RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150406082,"4/6/2015 10:55:00AM",,"4999 BROMPTON DR/MONTROSE DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150401109,"4/1/2015 12:00:00AM",,"4498 W MARKET ST/UNITED ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150406189,"4/6/2015","3:13:00PM","298 MONTROSE DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150405200,"4/5/2015 11:24:00PM",,"3049 HIGH POINT RD/W MEADOWVIEW RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150331338,"3/31/2015","5:10:00PM","1599 W FRIENDLY AV/WESTOVER TER","20-158(B)(5)","FAILURE TO STOP AT APPROPRIATELY MARKED STOP LINE",,
20150407077,"4/7/2015 10:13:00AM",,"3099 YANCEYVILLE ST/E CONE BLVD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150401208,"4/1/2015 12:00:00AM",,"1183 TUCKER ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150401208,"4/1/2015 12:00:00AM",,"1183 TUCKER ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150407282,"4/7/2015","7:45:00PM","800 NEW GARDEN RD/COLLEGE RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150408050,"4/8/2015","8:28:00AM","4630 W MARKET ST/MONTROSE DR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150408056,"4/8/2015","9:04:00AM","311 MUIRS CHAPEL RD/MERCURY DR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150408090,"4/8/2015 10:09:00AM",,"4522 W MARKET ST/N WESTGATE DR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150408188,"4/8/2015","2:57:00PM","3398 E WENDOVER AV/WOODNELL ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150323011,"3/23/2015","2:42:00AM","3089 HIGH POINT RD/I-40 W","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150408033,"4/8/2015","3:16:00AM","3049 HIGH POINT RD/W MEADOWVIEW RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150408318,"4/8/2015","9:52:00PM","499 E BESSEMER AV/N CHURCH ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150409054,"4/9/2015","7:55:00AM","4699 MERCURY DR/MUIRS CHAPEL RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150409084,"4/9/2015","9:45:00AM","2412 BATTLEGROUND AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150403013,"4/3/2015 12:00:00AM",,"4399 REHOBETH CHURCH RD/GLENDALE DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150311213,"3/11/2015","5:15:00PM","499 MUIRS CHAPEL RD/TOWER RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150408055,"4/8/2015 12:00:00AM",,"COVERED WAGON RD/MILLSTREAM RD","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150408280,"4/8/2015 12:00:00AM",,"1099 CREEK RIDGE RD/REHOBETH CHURCH RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150410283,"4/10/2015","9:01:00PM","5799 W MARKET ST/GUILFORD COLLEGE RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150410303,"4/10/2015","9:56:00PM","999 SULLIVAN ST/PARK AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150410273,"4/10/2015 12:00:00AM",,"199 W WASHINGTON ST/S GREENE ST","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",,
20150410321,"4/10/2015 12:00:00AM",,"199 E WASHINGTON ST/S DAVIE ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150409208,"4/9/2015 12:00:00AM",,"1798 WALKER AV/WARREN ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150412005,"4/12/2015 12:36:00AM",,"2000 ELLINGTON ST/COLISEUM BLVD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150411208,"4/11/2015 12:00:00AM",,"100 W FISHER AV/N ELM ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150412155,"4/12/2015","4:18:41PM","2799 LAWNDALE DR/INDEPENDENCE RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150411204,"4/11/2015","8:00:00PM","2705 MCARTHUR DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150411020,"4/11/2015 12:00:00AM",,"100 W FEBRUARY ONE PL","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",,
20150410092,"4/10/2015 12:00:00AM",,"3089 SUMMIT AV/E CONE BLVD","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150409288,"4/9/2015 12:00:00AM",,"1399 SULLIVAN ST/N BENBOW RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150414270,"4/14/2015","6:49:00PM","1587 N HOLDEN RD/JOSEPH M BRYAN BLVD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150413275,"4/13/2015 10:53:00PM",,"799 S BENBOW RD/GORRELL ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150414336,"4/14/2015 10:28:00PM",,"3699 N O HENRY BLVD/WILCOX DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150416073,"4/16/2015 10:52:00AM",,"303 MUIRS CHAPEL RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150416077,"4/16/2015 11:06:00AM",,"227 MUIRS CHAPEL RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150416091,"4/16/2015","2:45:34PM","499 N SPRING ST/W SMITH ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150415304,"4/15/2015 10:38:00PM",,"889 W FLORIDA ST/FREEMAN MILL RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150417038,"4/17/2015","8:53:00AM","2599 FAIRVIEW ST/16TH ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150417256,"4/17/2015 10:27:00PM",,"3549 REHOBETH CHURCH RD/MACK ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150416015,"4/16/2015 12:00:00AM",,"1898 NEW GARDEN RD/TIMBEROAK DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150415277,"4/15/2015 12:00:00AM",,"3225 S ELM-EUGENE ST/WOODLEA RIDGE CT","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150415039,"4/15/2015 12:00:00AM",,"3650 HIGH POINT RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150407155,"4/7/2015 12:00:00AM",,"4000 BECKFORD DR/MERRITT DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150418046,"4/18/2015","4:35:00AM","5549 W FRIENDLY AV/DOLLEY MADISON RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150418193,"4/18/2015","9:00:00PM","1599 E LEE ST/S BENBOW RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150418198,"4/18/2015","9:20:00PM","0 SUMMIT AV/SUMMIT AV OFF RAMP","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150419011,"4/19/2015 12:00:00AM",,"199 PASTOR ANDERSON WAY/E WASHINGTON ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150419104,"4/19/2015","2:41:00PM","2889 S ELM-EUGENE ST/I-40E\BUS 85N","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150415315,"4/15/2015 12:00:00AM",,"999 W MEADOWVIEW RD/DALEVIEW PL","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150415010,"4/15/2015 12:23:29AM",,"3028 HIGH POINT RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150420261,"4/20/2015","8:43:00PM","1199 NEW GARDEN RD/BALLINGER RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150420288,"4/20/2015 11:29:00PM",,"2800 GROOMETOWN RD/HIGH POINT RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150416151,"4/16/2015 12:00:00AM",,"899 SULLIVAN ST/SUMMIT AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150415121,"4/15/2015 12:00:00AM",,"2599 SUMMIT AV/16TH ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150418226,"4/18/2015 12:00:00AM",,"1449 W LEE ST/S AYCOCK ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150402257,"4/2/2015","7:13:00PM","599 W FLORIDA ST/ORCHARD ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150416267,"4/16/2015 12:00:00AM",,"900 E WASHINGTON ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150419134,"4/19/2015 12:00:00AM",,"1299 TUCKER ST/GATEWOOD AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150416263,"4/16/2015 11:29:00PM",,"649 S BOOKER ST/E WASHINGTON ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150421119,"4/21/2015 12:00:00AM",,"3899 N CHURCH ST/LEES CHAPEL RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150423053,"4/23/2015 12:00:00AM",,"599 ARLINGTON ST/E BRAGG ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20160209265,"2/9/2016","7:28:00PM","499 W FRIENDLY AV/N EDGEWORTH ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160131013,"1/31/2016 12:00:00AM",,"1600 SPRING GARDEN ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160209269,"2/9/2016","7:44:00PM","2499 RANDLEMAN RD/PREDDY BLVD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160210043,"2/10/2016","8:20:00AM","2799 SPRING BROOK CIR/GRANVILLE ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160210078,"2/10/2016","9:35:00AM","1591 N HOLDEN RD/JOSEPH M BRYAN BLVD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160210385,"2/10/2016 11:46:00PM",,"6399 W MARKET ST/STAGE COACH TR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160209247,"2/9/2016 12:00:00AM",,"SANDY RIDGE RD/I-40 E","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20160211079,"2/11/2016 12:00:00AM",,"3887 SPRING GARDEN ST/W WENDOVER AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160211225,"2/11/2016 11:51:00PM",,"2199 PISGAH CHURCH RD/MARTINSVILLE RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160210031,"2/10/2016 12:00:00AM",,"6199 W MARKET ST/S SWING RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160210207,"2/10/2016 12:00:00AM",,"1819 MCKNIGHT MILL RD/N O HENRY BLVD","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20160210219,"2/10/2016 12:00:00AM",,"999 THIRD ST/MAPLE ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20160212234,"2/12/2016 10:51:00PM",,"2512 W GATE CITY BLVD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160212231,"2/12/2016 10:35:00PM",,"1299 S ELM ST/BURTNER ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160213106,"2/13/2016","3:32:00PM","1300 LEES CHAPEL RD/N CHURCH ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160213169,"2/13/2016","8:50:00PM","3089 YANCEYVILLE ST/E CONE BLVD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160210186,"2/10/2016","1:56:00PM","2699 W GATE CITY BLVD/W FLORIDA ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160207131,"2/7/2016 12:00:00AM",,"1699 E MARKET ST/N BENBOW RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160216196,"2/16/2016","2:58:00PM","1998 E GATE CITY BLVD/LINCOLN ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160217213,"2/17/2016","3:24:00PM","1699 E CONE BLVD/ORANGE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160217243,"2/17/2016","4:41:00PM","305 S SWING RD/BURNT POPLAR RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160217256,"2/18/2016","1:49:16AM","199 WEBSTER RD/SAILS WAY","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20160218234,"2/18/2016","3:28:00PM","599 N HOLDEN RD/W FRIENDLY AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160218193,"2/18/2016","3:11:00PM","2391 W CONE BLVD/BATTLEGROUND AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160218037,"2/18/2016 12:00:00AM",,"689 GREEN VALLEY RD/BENJAMIN PKWY","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160216253,"2/16/2016 12:00:00AM",,"299 MATT PL/MIZELL RD","20-158(B)(1)(3","FAIL YIELD AT STOP SIGN/FLASHING RED LIGHT",,
20160218361,"2/18/2016 11:48:00PM",,"2199 FOUR SEASONS BLVD/VANSTORY ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160217233,"2/17/2016 12:00:00AM",,"599 W FLORIDA ST/ORCHARD ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160218334,"2/18/2016","9:33:04PM","999 SUMMIT AV/E BESSEMER AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160220147,"2/20/2016","6:42:00PM","1499 PORTLAND ST/W FLORIDA ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160219232,"2/19/2016 12:00:00AM",,"1298 BATTLEGROUND AV/W BESSEMER AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160222124,"2/22/2016","1:18:00PM","4199 W WENDOVER AV/MEADOWOOD ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160222116,"2/22/2016","1:47:00PM","199 N BENBOW RD/BLUFORD ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160222157,"2/22/2016","3:00:00PM","399 N DUDLEY ST/BLUFORD ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160217071,"2/17/2016 12:00:00AM",,"2209 MURRAYHILL RD/MAYBANK DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160219035,"2/19/2016 12:00:00AM",,"2400 BEACONWOOD DR/REGENTS PARK LN","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160223173,"2/23/2016","2:38:00PM","1400 S ELM-EUGENE ST/S ELM ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160223013,"2/23/2016 12:00:00AM",,"5399 W MARKET ST/MONTLIEU AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160224022,"2/24/2016","7:11:00AM","701 GUILFORD COLLEGE RD/ON RAMP I-40 E","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160224118,"2/24/2016","1:16:00PM","100 COLLEGE RD/W MARKET ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160224240,"2/24/2016","8:19:00PM","1301 W MARKET ST/W FRIENDLY AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160225153,"2/25/2016","1:33:00PM","2351 E FLORIDA ST/S ENGLISH ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160225160,"2/25/2016","1:49:00PM","2351 E FLORIDA ST/S ENGLISH ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160225167,"2/25/2016","2:28:00PM","1599 S ENGLISH ST/E FLORIDA ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160225169,"2/25/2016","2:49:00PM","1499 ARDMORE DR/E FLORIDA ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160225183,"2/25/2016","3:13:00PM","1599 S ENGLISH ST/E FLORIDA ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160225104,"2/25/2016 12:00:00AM",,"1299 HAYWOOD ST/MCCORMICK ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20160108006,"1/8/2016 12:00:00AM",,"3431 N O HENRY BLVD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160108006,"1/8/2016 12:00:00AM",,"3431 N O HENRY BLVD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160108006,"1/8/2016 12:00:00AM",,"3431 N O HENRY BLVD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160108006,"1/8/2016 12:00:00AM",,"3431 N O HENRY BLVD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160226004,"2/26/2016 12:24:00AM",,"1599 SPRING GARDEN ST/S AYCOCK ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160228175,"2/28/2016 10:55:00PM",,"6599 MUIRFIELD DR/OLD OAK RIDGE RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160228121,"2/28/2016 12:00:00AM",,"1399 JEFFERSON RD/NEW GARDEN RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160229040,"2/29/2016","8:21:00AM","100 FISHER PARK CIR/N ELM ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160301064,"3/1/2016","9:30:00AM","4499 W MARKET ST/UNITED ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160226281,"2/26/2016 12:00:00AM",,"1599 16TH ST/SUMMIT AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20160201261,"2/1/2016 12:00:00AM",,"199 N SPRING ST/W FRIENDLY AV","20-158(B3)","FAILURE TO STOP AND YIELD R/W AT FLASING RED LIGHT",,
20160114268,"1/14/2016 12:00:00AM",,"3499 N CHURCH ST/DENNY RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20160224050,"2/24/2016","9:20:00AM","2599 W FRIENDLY AV/N LINDELL RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
